Loyalty#,TotalPointsAccumulated,RecencyInMonths,Days_in_prog,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,PctFlightsWithCompanions,PctPointsSpent
101363,28356.32,1.0183968462549278,986.0,0.1513087734938807,0.13631176400887,0.0087105802163327,0.2317042549950064,0.056883262708278,0.0617851681741495,0.0276121866307052,0.0,0.1243306606781133,0.0974862041336816,0.0742441191240612,0.029623025836921,0.2287581699346405,0.6976681036185232
101487,48403.1,1.0183968462549278,2213.0,0.0137257737624243,0.0605211236470391,0.0853976294906731,0.1433193328526479,0.0517260258123963,0.0321973179403798,0.2054283713233243,0.04915924806469,0.0979877321907068,0.0049963741991731,0.1131896510760674,0.1423514196404776,0.2068723702664796,0.7949656117066883
101515,44554.36,2.0039421813403417,1807.0,0.0168567116663778,0.0,0.0741590721985457,0.1200450416076002,0.0130227434531659,0.2177515286943859,0.1306202131508566,0.1332145720418832,0.0555501190006993,0.0458540982296682,0.1173903070316799,0.0755355929251368,0.2625152625152624,0.6041541164545962
101540,29487.96,1.0183968462549278,581.0,0.0402198049644668,0.0537168390081918,0.0192281866904323,0.0,0.0,0.1185110804545312,0.2697212692909242,0.0035946874588815,0.1130430860595307,0.091252497629541,0.0365912053597468,0.2541213430837535,0.2029391182645206,0.2524420136218308
101544,34293.41,1.0183968462549278,1726.0,0.0563886764250041,0.1063390896385048,0.0115182479665918,0.0989644949277426,0.1469874241144289,0.0605947323407033,0.071675578485779,0.0436235416658769,0.1113782502235852,0.2143808387675649,0.0215784898614631,0.0565706355827548,0.2331887201735357,0.4128489992683726
101547,12215.0,2.0039421813403417,447.0,0.1685632419156774,0.074662300450266,0.1608677855096193,0.1106017191977077,0.0,0.0,0.1289398280802292,0.2143266475644699,0.0349570200573065,0.0,0.1070814572247237,0.0,0.1896551724137931,0.3876381498158002
101581,32924.11,2.0039421813403417,2266.0,0.0981375047039996,0.0,0.2435039246315238,0.162726949946407,0.0435243352060237,0.0229679708882032,0.0621693342659831,0.1002010380842488,0.0167962019322618,0.0844639384329599,0.1655088019083887,0.0,0.1314285714285714,0.3967123181158123
101594,42150.78,1.0183968462549278,1220.0,0.1683451646683643,0.0,0.0704478066598055,0.1159266803603634,0.0434630153937839,0.0456219315514446,0.0488240075272628,0.1421995037814246,0.1011663366609111,0.0977464711210563,0.0739393197468706,0.0923197625287123,0.2415458937198067,0.3107653049362313
101644,2083.0,1.0183968462549278,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101663,44072.35,1.0183968462549278,833.0,0.0547735711846543,0.0880867482673376,0.0955440315753528,0.1178816196549537,0.0297075150292643,0.1168024850047705,0.1145566324464204,0.0654485181752277,0.0872447237326804,0.0545920514789885,0.0207937629829133,0.1545683404674359,0.2794883941260066,0.3325577147576655
101664,37758.53,1.0183968462549278,1992.0,0.1261158736847011,0.1408791602851064,0.0431955375381403,0.0266429863662594,0.1547451661915863,0.2104271538113374,0.175419435025675,0.0272256361675097,0.053550813551269,0.0,0.025345266354384,0.0164529710240308,0.2405247813411078,0.0
101709,43082.66,5.026281208935611,1088.0,0.0612267209127755,0.1095654260902182,0.0,0.1460439072239272,0.1164357075445202,0.1613844177680765,0.1157238202098013,0.143027612501178,0.0285439664124731,0.0413816138557832,0.0562794869211882,0.0203873205600582,0.248015873015873,0.1604404184885519
101768,1265.0,1.0183968462549278,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675889328063242,0.4324110671936759,1.0,0.0
101876,13920.06,7.030223390275952,242.0,0.1295971425410522,0.0,0.0,0.0,0.1928870996245706,0.0547411433571407,0.0,0.0,0.0,0.0,0.3089368867662927,0.3138377277109437,0.2876480541455161,0.703445243770501
101895,35706.44,1.0183968462549278,2132.0,0.0157873481646448,0.0,0.1651702045905444,0.0610514517829276,0.0438691171676593,0.0415810145172691,0.1721042478611701,0.0361839488898921,0.1753067513871447,0.1679568167535043,0.0460141083793287,0.0749749905059143,0.1662844036697247,0.0
101902,75870.16,1.0183968462549278,723.0,0.0299195362181917,0.0201528506068789,0.0584287683062748,0.1275747935683805,0.1509642262517965,0.1425279714712609,0.0212863660759381,0.095247855019681,0.1246751028335777,0.1337732779263942,0.0889381279807502,0.0065111237408752,0.1825726141078838,0.1823391436106105
101945,37235.98,1.0183968462549278,1861.0,0.1106413742836901,0.0,0.2024335065170837,0.0,0.1078835577847018,0.1299914759863981,0.082232292529967,0.1640689999296379,0.0432377501545548,0.067483385693085,0.0213433351290875,0.0706843219917939,0.1132269686052496,0.2708401927383138
102168,14564.0,1.0183968462549278,360.0,0.0,0.0,0.0741554517989563,0.056097226036803,0.113361713814886,0.2290579511123317,0.1328618511397967,0.0541746772864597,0.0,0.1209145839055204,0.1258582806921175,0.0935182642131282,0.2048192771084337,0.0
102184,49981.84,1.0183968462549278,977.0,0.0887350285623738,0.0989613427596903,0.1356798789320281,0.0933300974914088,0.0791537486415066,0.0509765146701282,0.0606130146469197,0.093462745669227,0.0017606394642534,0.0343058598883114,0.0901503426044339,0.1728707866697184,0.2713908782510365,0.0
102207,29020.8,4.007884362680684,2408.0,0.0,0.1378321755430587,0.1362591658396736,0.0787631629727643,0.1412862498621678,0.0286690925129562,0.0,0.2015299371485279,0.0980331348550005,0.0,0.0,0.1776270812658507,0.1612903225806451,0.0
102299,29220.57,2.0039421813403417,1266.0,0.0,0.1537577809057113,0.054750129788707,0.0061336928061293,0.1091474259400141,0.1577039736048954,0.1431026157258397,0.1180332895627977,0.0964046902575822,0.0,0.0953431093233294,0.0656232920849935,0.3065825067628493,0.0
102308,0.0,999.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102311,52852.08,3.0223390275952693,793.0,0.0619790176659083,0.0073223229814228,0.0094792863402916,0.068967578948643,0.0960652825773366,0.1671667415927623,0.1788334536691838,0.1303297807768398,0.1518961978412202,0.1279603376063912,0.0,0.0,0.1342554922701383,0.2110985982008655
102376,9788.0,1.0183968462549278,286.0,0.0,0.0,0.0,0.0,0.1871679607682877,0.2171025745811197,0.0540457703310175,0.1295463833265222,0.0913363302002452,0.0641601961585615,0.0,0.256640784634246,0.4166666666666667,0.4648549243972211
102464,29787.02,2.0039421813403417,891.0,0.0572396970223943,0.0820827326802076,0.0453170542068323,0.2235184989972141,0.0514905485677989,0.0895191932593458,0.0,0.0079215712078616,0.1763717887858537,0.181300445630345,0.0852384696421461,0.0,0.4820936639118457,0.4104002347331153
102615,2260.0,3.0223390275952693,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102726,29442.14,1.0183968462549278,488.0,0.0632426854841394,0.0725151092957237,0.0,0.0565176308515617,0.0,0.0151483553844931,0.0345762909897174,0.1041704169601802,0.1546219126734673,0.2004698028064536,0.0734128021944057,0.2253249933598576,0.305498981670061,0.5136379352859541
102730,14233.0,1.0183968462549278,386.0,0.0,0.1112204032881332,0.0086418885688189,0.0,0.224197287992693,0.0893697744677861,0.0860675894049041,0.2188575844867561,0.076231293472915,0.0041452961427668,0.1240075879997189,0.0572612941755076,0.4302325581395348,0.0
102740,3191.0,1.0183968462549278,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449388906298966,0.0,0.3550611093701034,0.1111111111111111,0.0
102788,40540.7,1.0183968462549278,296.0,0.0107546243651441,0.0,0.1674388947403473,0.1771123833579588,0.0154947990537903,0.0499707701149708,0.1361264112361158,0.1803210107373578,0.102638582954907,0.0205225859444952,0.0369843145283628,0.1026356229665496,0.218479745106964,0.2651705569958091
102851,41041.39,2.0039421813403417,1600.0,0.059554513139053,0.0936254839321962,0.1323281204657055,0.0044832789532713,0.0687649711669122,0.0651018398743317,0.0,0.1629803474005144,0.0575972207568993,0.0626928084063429,0.1621660474949801,0.1307053684097931,0.3774509803921568,0.3851891955901104
102877,51647.4,4.007884362680684,1642.0,0.0779570704430426,0.0844904099722348,0.0487492109961004,0.1097245940744355,0.0075151895351944,0.1452394505822171,0.0742058651548771,0.1025418510902775,0.0927303213714533,0.0731500520839384,0.0727734600386466,0.110922524657582,0.2827868852459016,0.2052165259044985
102982,32186.93,1.0183968462549278,768.0,0.0,0.0,0.0731663442272997,0.1259946195552045,0.0123428981887989,0.1640404971831734,0.1334231006187915,0.0944482745014824,0.1701870914684936,0.1347139972653496,0.0381832004481322,0.0534999765432739,0.4507888805409467,0.0
103043,53387.01,1.0183968462549278,28.0,0.0218836005237978,0.089377921707921,0.0727916772263514,0.0975600618952063,0.1026442574701223,0.114406856649211,0.1022866798496488,0.1139014902688875,0.1418564178814284,0.1113909544662643,0.0158100256972623,0.0160900563638982,0.1971476510067114,0.1269110219883076
103151,46937.87,1.0183968462549278,2061.0,0.044164765039402,0.026226158110711,0.047697733194966,0.0799228852949654,0.041138211001053,0.1460034296400752,0.1508575058902332,0.0226816853853828,0.1298384438833718,0.0997094670039352,0.0449104315981956,0.1668492839577083,0.1103617412630288,0.2158896430536792
103217,34110.19,1.0183968462549278,1892.0,0.0675264488412406,0.0,0.092435720821256,0.0,0.1971970839212563,0.1152441543128314,0.0779849071494471,0.0593664239337277,0.2049836134011566,0.0444148801281962,0.0593461953744614,0.0815005721164262,0.2283653846153846,0.0
103304,40960.85,2.0039421813403417,1905.0,0.0505116470971671,0.1359981543351761,0.0329827139817655,0.0488434688244995,0.0871751928976083,0.0760306487780404,0.2157728660415982,0.1300124387067163,0.07114110180819,0.0999371350936321,0.020125314782286,0.0314693176533201,0.275058275058275,0.3516504174107715
103340,36112.33,3.0223390275952693,660.0,0.0,0.0497337059115266,0.0460230619292635,0.0244201911092416,0.0864632661476011,0.1979473492848564,0.1102803391528599,0.0948196917784036,0.1728498271919867,0.0434117654551783,0.0,0.1740508020390819,0.3022562792677735,0.0
103352,0.0,999.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103359,37976.46,1.0183968462549278,1030.0,0.0599097440888381,0.0332384851036668,0.0328445568649631,0.1638214830976873,0.0715969840264205,0.0931103109663196,0.0279323033268503,0.0927074298131,0.1426330942905157,0.0425526760524809,0.0451068898996904,0.1945460424694666,0.1418439716312056,0.2314433730790073
103362,1184.0,2.0039421813403417,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0
103383,0.0,999.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103436,46864.41,1.0183968462549278,2055.0,0.0266086780992228,0.0732835428846751,0.0882686883287339,0.0290322656361191,0.0231386674877588,0.1274743456708406,0.1792185157137367,0.0070294280883937,0.1104955764939748,0.1510075556269672,0.0375737153204318,0.146869020649145,0.1735270379338175,0.2470744857344838
103490,34165.23,1.0183968462549278,1979.0,0.0755624943839101,0.026079145376747,0.0268694225093757,0.0524659134447507,0.1879592205291754,0.0220399511433114,0.2596197947445399,0.0310725260740232,0.0,0.1674017707476285,0.0,0.1509297610465376,0.2430724355858045,0.0
103502,26895.06,1.0183968462549278,594.0,0.0733963783683695,0.0,0.0,0.0469602967979993,0.0922846054256804,0.0,0.2194265415284442,0.1457743541007159,0.2678213024994181,0.104966488269593,0.0,0.0493700330097794,0.4365904365904365,0.1838181435549874
103536,51234.3,1.0183968462549278,2272.0,0.0644025584422935,0.0421202202430793,0.0858182897004545,0.0954762727313538,0.1510694983634011,0.0877947000349375,0.0768108474205756,0.0549380005191834,0.1086947611268232,0.0930956410061228,0.0390865104041628,0.1006927000076121,0.2006335797254487,0.0858799671313944
103699,13624.0,1.0183968462549278,351.0,0.0,0.1021726365237815,0.0602613035819142,0.019157369348209,0.2122724603640634,0.1680857310628303,0.0642248972401644,0.0,0.0,0.1779947152084556,0.0,0.1958308866705813,0.1538461538461538,0.0
103731,27544.41,1.0183968462549278,1075.0,0.0939461037647929,0.0277773239651893,0.1346643475028145,0.0192416537511604,0.2035324045786423,0.1525202391338206,0.06217014632007,0.0,0.0198588388714806,0.0,0.2175112845038249,0.0687776576082043,0.2655401327700664,0.1430417278859848
103758,6456.0,1.0183968462549278,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669764560099132,0.1516418835192069,0.0633519206939281,0.3640024783147459,0.0,0.2540272614622057,0.1864406779661017,0.0
103823,37195.3,1.0183968462549278,1538.0,0.1738625579038211,0.0844453465894884,0.079809276978543,0.0026245251416173,0.0019626135560137,0.1503539425680126,0.1532967874973451,0.0545550109825703,0.0213736681785064,0.1672859205329706,0.0743774078983097,0.0360529421728014,0.2571166207529843,0.3106817259169841
103860,44496.12,1.0183968462549278,1691.0,0.0879238459443205,0.0838679866918733,0.0083827533726536,0.1275819105126469,0.1595145823950493,0.1416217863490119,0.0858951297326598,0.0934836565525263,0.0955735016895855,0.0632046119976303,0.0145648654309634,0.0383853693310787,0.3111936832326985,0.4086378767407135
103862,38237.6,1.0183968462549278,1990.0,0.0455311002782601,0.0304412410820762,0.0,0.0830363307320543,0.0,0.1220902985543025,0.2305390505680273,0.165409178400318,0.137167081616001,0.0628962068749084,0.0637853840199175,0.0591041278741343,0.3214494447691409,0.6776157499424651
103916,41015.8,1.0183968462549278,1749.0,0.0121477576933766,0.037497744771527,0.1398578108923878,0.0934942144246851,0.1406582341439152,0.0135286889442605,0.1496384320188805,0.1228780128633355,0.0494687413143227,0.0398934069309875,0.0326381540772092,0.1682988019251117,0.3434343434343434,0.3282027901442858
103969,40223.13,1.0183968462549278,1366.0,0.1304172499753251,0.0117236028126105,0.0,0.1649630448948155,0.0291941477453395,0.1595649070572081,0.0113007118043772,0.1996938080154378,0.1003775688266925,0.0178752871792921,0.0629737168639039,0.1119159548249974,0.4512126339537506,0.3451993914943964
103970,48374.71,1.0183968462549278,1170.0,0.1432990502682083,0.0918837549620452,0.1221985620172193,0.0214368210166014,0.0550287536607454,0.0292921652656935,0.0221396676073096,0.0410834504227518,0.1263670624588757,0.1451779245808398,0.074775435346279,0.1273173523934303,0.3307766059443912,0.0
103975,5457.0,1.0183968462549278,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550852116547553,0.4658237126626351,0.0886934212937511,0.1903976543888583,0.22,1.6518233461608942
103985,4160.0,1.0183968462549278,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764423076923077,0.0,0.1884615384615384,0.7350961538461539,0.3333333333333333,0.0
104103,41674.65,2.0039421813403417,955.0,0.1312658894555803,0.0977541503048016,0.0873893362031834,0.098351155918526,0.0660720605931903,0.1127625546945205,0.1440705560814548,0.0340254807178944,0.0451593474690249,0.0879520283913602,0.0893032095050588,0.0058942306654045,0.3638368246968026,0.2854469083723558
104267,12394.0,1.0183968462549278,285.0,0.0,0.0,0.0,0.1072293045021784,0.134419880587381,0.2246248184605454,0.0,0.0,0.0,0.2003388736485396,0.1948523479102791,0.1385347748910763,0.627906976744186,0.0
104353,46852.76,1.0183968462549278,1794.0,0.0294889778104854,0.0593824141843511,0.08180030376012,0.1154715325201759,0.040410853063939,0.0401178073607616,0.1509134147059853,0.0803500156660995,0.1653821461104959,0.0947271836280296,0.0173565015166662,0.1245988496728901,0.3046127067014795,0.1736055677402996
104431,41222.22,1.0183968462549278,1516.0,0.0110202701358636,0.0573477119863995,0.0079811325057214,0.1860717350982067,0.0,0.2286296080123778,0.0910916491154528,0.1324132955478865,0.0597760140040977,0.0293987077842969,0.0968773637130654,0.0993925120966314,0.3299725022914757,0.5592590597983321
104541,49695.72,1.0183968462549278,2101.0,0.1430483349471544,0.02852096719798,0.0765434125916678,0.1391149982332482,0.078232894100337,0.01322045439728,0.0346307488854171,0.1237760515392472,0.0160778433233284,0.1184037579091318,0.0786979240868227,0.149732612788385,0.1841196777905638,0.3353306884375556
104586,34205.01,2.0039421813403417,759.0,0.0184601612453848,0.1016701939277316,0.0378891864086576,0.0477684409389151,0.1289895836896408,0.0,0.0983876338583149,0.155137799988949,0.1426329066999249,0.1120151697075954,0.1570489235348857,0.0,0.1386962552011095,0.1107732463753116
104673,47508.45,1.0183968462549278,2252.0,0.1335223523394259,0.1008199593966967,0.0,0.0,0.0858148392549114,0.0607470881495818,0.1565559389961154,0.1771480652389206,0.0891437207486247,0.056263675198833,0.0207963004476045,0.1191880602292855,0.2126696832579185,0.178488247880114
104732,27412.13,1.0183968462549278,1067.0,0.0,0.1784538450678586,0.2070659959660194,0.1165662792347767,0.194434361722347,0.0031008170470517,0.0,0.0964926840781799,0.0,0.0232014075520581,0.0995891235011653,0.0810954858305429,0.3025302530253025,0.1148761515431307
104739,0.0,999.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104849,46239.42,1.0183968462549278,1764.0,0.0,0.0448087367877884,0.1805223767945186,0.0739565937462018,0.0228592832695565,0.1443253397209567,0.1284066711909448,0.0243731430887325,0.1274293665448226,0.089324433567722,0.0230106692514741,0.1409833860372816,0.1707988980716253,0.1139849937564095
104960,18315.01,3.0223390275952693,2402.0,0.0347802157902179,0.0,0.3127101759704198,0.0887796403059566,0.1579120076920514,0.0465891091514555,0.0707070321009925,0.1110717384265692,0.0776958352739092,0.0997542452884273,0.0,0.0,0.2793696275071633,0.265137720372525
105063,10730.0,2.0039421813403417,288.0,0.0,0.0,0.0,0.1093196644920782,0.13690587138863,0.3515377446411929,0.0,0.0,0.2312208760484622,0.1054054054054054,0.0656104380242311,0.0,0.1666666666666666,0.0
105073,15504.0,1.0183968462549278,281.0,0.0,0.0,0.0,0.0654669762641898,0.1624742002063983,0.2425825593395252,0.132094943240454,0.0,0.1295149638802889,0.1248710010319917,0.0,0.1429953560371517,0.1935483870967742,0.0
105074,47103.17,1.0183968462549278,1538.0,0.1026775904891327,0.0325031202783167,0.1189191725312754,0.063764710527975,0.0866478837836179,0.0,0.0899130568070047,0.169893661084806,0.099732353470053,0.1439249205520562,0.0241385027801738,0.0678850276955882,0.2497769848349688,0.3062086904129807
