Loyalty#,Gender,Income,Customer Lifetime Value,EnrollmentType,rejoined_program,Days_in_prog,Cancelled_program,Enrollment_year,Enrollment_month,Location_cluster,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Total_Spend_Month_1,Total_Spend_Month_2,Total_Spend_Month_3,Total_Spend_Month_4,Total_Spend_Month_5,Total_Spend_Month_6,Total_Spend_Month_7,Total_Spend_Month_8,Total_Spend_Month_9,Total_Spend_Month_10,Total_Spend_Month_11,Total_Spend_Month_12,TotalFlightsWithCompanions,TotalFlightSpend,PctFlightsWithCompanions,PctPointsSpent,Avg_Flights_per_day,Avg_spent_per_flight,Loyalty_Aurora,Loyalty_Nova,Loyalty_Star,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital_Divorced,Marital_Married,Marital_Single,st_scaled_km_cluster2,st_scaled_ward_cluster2,mm_scaled_km_cluster3,mm_scaled_ward_cluster2,rb_scaled_km_cluster3,rb_scaled_ward_cluster2
100727,1,28142.0,3873.65,0,0,1745.0,0,2017,3,4,239.1,466925.7,46684.77,15212.8,1.0183968462549278,0.0689274039477971,0.042176495675142,0.0199422638260829,0.1178797710688089,0.0291291999510761,0.0749683462079817,0.1548335784882307,0.0232504090734515,0.1737489549589727,0.0226412168251016,0.0972754069474905,0.1752269530298639,0.0,0.0,37.0,24.0,62.7,0.0,0.0,0.0,26.0,0.0,0.0,0.0,47.0,149.7,0.1965704726056043,0.3258621601862877,0.2122905027932961,59.00756097560976,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0
100737,0,0.0,12786.67,0,0,622.0,0,2020,4,2,209.1,373931.3,37386.63,23519.0,2.0039421813403417,0.045818518545266,0.0658791658943317,0.0,0.0402550323471251,0.142932379837391,0.1758377259464145,0.1428786173024955,0.0628564275517745,0.0193117165147005,0.1804848417736501,0.1237455742868506,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,85.5,0.0,0.0,59.0,232.5,0.2821616451458632,0.6290751533369014,0.3361736334405145,61.15098039215685,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0
100753,1,21606.0,2534.31,0,0,1169.0,0,2018,10,4,289.4,528063.1,52798.91,8093.9,4.0078843626806835,0.0839235128149425,0.0421031419019824,0.1055588079375123,0.0974131852343163,0.0676169261827564,0.1743492431946038,0.1361929630744271,0.1141890997370968,0.05905595399602,0.0507054028198688,0.0528628337213779,0.0160289293850952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,47.5,0.0,0.0,76.0,79.5,0.2626123013130615,0.153296725254366,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
100883,0,0.0,3561.04,0,0,2012.0,0,2016,6,0,158.3,230051.4,22999.14,0.0,1.0183968462549278,0.2014997082499606,0.0,0.0,0.022573452746494,0.0,0.1019603341690167,0.0,0.2025501823111646,0.1004754960402867,0.0363926651170435,0.0341751908984422,0.3003729704675913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.094756790903348,0.0,0.2122905027932961,59.00756097560976,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,2,0
101018,0,33640.0,4392.98,0,0,1734.0,0,2017,4,0,206.6,464486.1,46440.11,9788.0,2.0039421813403417,0.0962887469474124,0.0810194032701473,0.1098565442674446,0.0142006554248041,0.1105158880975949,0.1247854494746028,0.1303881493820751,0.0680011309189405,0.0674851976018144,0.0118647436450947,0.0958253544188418,0.0897687365512269,0.0,0.0,0.0,0.0,57.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,61.0,97.0,0.2952565343659245,0.210766081303425,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0
101487,1,81872.0,14024.36,0,0,2213.0,0,2015,12,4,285.2,484141.0,48403.1,38478.8,1.0183968462549278,0.0137257737624243,0.0605211236470391,0.0853976294906731,0.1433193328526479,0.0517260258123963,0.0321973179403798,0.2054283713233243,0.04915924806469,0.0979877321907068,0.0049963741991731,0.1131896510760674,0.1423514196404776,116.9,0.0,0.0,0.0,38.0,110.2,0.0,114.0,0.0,0.0,0.0,0.0,59.0,379.1,0.2068723702664796,0.7949656117066883,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,0
101515,1,50296.0,7737.27,0,0,1807.0,0,2017,1,3,163.8,445615.6,44554.36,26917.7,2.0039421813403417,0.0168567116663778,0.0,0.0741590721985457,0.1200450416076002,0.0130227434531659,0.2177515286943859,0.1306202131508566,0.1332145720418832,0.0555501190006993,0.0458540982296682,0.1173903070316799,0.0755355929251368,0.0,0.0,0.0,0.0,0.0,62.0,0.0,110.2,0.0,0.0,0.0,95.0,43.0,267.2,0.2625152625152624,0.6041541164545962,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0
101540,0,50719.0,2688.88,0,0,581.0,0,2020,5,1,142.9,294953.6,29487.96,7444.0,1.0183968462549278,0.0402198049644668,0.0537168390081918,0.0192281866904323,0.0,0.0,0.1185110804545312,0.2697212692909242,0.0035946874588815,0.1130430860595307,0.091252497629541,0.0365912053597468,0.2541213430837535,0.0,0.0,39.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,74.0,0.2029391182645206,0.2524420136218308,0.2459552495697074,18.816515045486355,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,0
101663,1,86148.0,5129.74,0,0,833.0,0,2019,9,1,211.1,440795.5,44072.35,14656.6,1.0183968462549278,0.0547735711846543,0.0880867482673376,0.0955440315753528,0.1178816196549537,0.0297075150292643,0.1168024850047705,0.1145566324464204,0.0654485181752277,0.0872447237326804,0.0545920514789885,0.0207937629829133,0.1545683404674359,0.0,0.0,0.0,68.4,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.0,59.0,146.3,0.2794883941260066,0.3325577147576655,0.253421368547419,24.300047370914253,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0
101664,1,76184.0,9002.41,0,0,1992.0,0,2016,7,3,137.2,377639.3,37758.53,0.0,1.0183968462549278,0.1261158736847011,0.1408791602851064,0.0431955375381403,0.0266429863662594,0.1547451661915863,0.2104271538113374,0.175419435025675,0.0272256361675097,0.053550813551269,0.0,0.025345266354384,0.0164529710240308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.2405247813411078,0.0,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0
101895,0,68297.0,24543.2,0,0,2132.0,0,2016,2,4,174.4,357163.4,35706.44,0.0,1.0183968462549278,0.0157873481646448,0.0,0.1651702045905444,0.0610514517829276,0.0438691171676593,0.0415810145172691,0.1721042478611701,0.0361839488898921,0.1753067513871447,0.1679568167535043,0.0460141083793287,0.0749749905059143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.1662844036697247,0.0,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,0
101902,0,0.0,6265.34,0,0,723.0,0,2020,1,1,361.5,758796.6,75870.16,13834.1,1.0183968462549278,0.0299195362181917,0.0201528506068789,0.0584287683062748,0.1275747935683805,0.1509642262517965,0.1425279714712609,0.0212863660759381,0.095247855019681,0.1246751028335777,0.1337732779263942,0.0889381279807502,0.0065111237408752,0.0,0.0,0.0,102.1,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,137.1,0.1825726141078838,0.1823391436106105,0.5,17.331507607192254,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0
101945,1,74057.0,4202.66,0,0,1861.0,0,2016,11,3,194.3,372439.8,37235.98,10085.0,1.0183968462549278,0.1106413742836901,0.0,0.2024335065170837,0.0,0.1078835577847018,0.1299914759863981,0.082232292529967,0.1640689999296379,0.0432377501545548,0.067483385693085,0.0213433351290875,0.0706843219917939,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,22.0,100.0,0.1132269686052496,0.2708401927383138,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0
102184,1,61469.0,4923.18,0,0,977.0,0,2019,4,5,265.3,499922.4,49981.84,0.0,1.0183968462549278,0.0887350285623738,0.0989613427596903,0.1356798789320281,0.0933300974914088,0.0791537486415066,0.0509765146701282,0.0606130146469197,0.093462745669227,0.0017606394642534,0.0343058598883114,0.0901503426044339,0.1728707866697184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.2713908782510365,0.0,0.2715455475946776,18.557029777610257,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,2,0
102299,0,0.0,2089.34,0,0,1266.0,0,2018,7,0,221.8,292269.7,29220.57,0.0,2.0039421813403417,0.0,0.1537577809057113,0.054750129788707,0.0061336928061293,0.1091474259400141,0.1577039736048954,0.1431026157258397,0.1180332895627977,0.0964046902575822,0.0,0.0953431093233294,0.0656232920849935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.3065825067628493,0.0,0.2122905027932961,59.00756097560976,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
102311,0,60920.0,7507.46,0,0,793.0,0,2019,10,1,245.8,528591.8,52852.08,11157.0,3.0223390275952693,0.0619790176659083,0.0073223229814228,0.0094792863402916,0.068967578948643,0.0960652825773366,0.1671667415927623,0.1788334536691838,0.1303297807768398,0.1518961978412202,0.1279603376063912,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,33.0,110.0,0.1342554922701383,0.2110985982008655,0.3099621689785624,30.54296175752644,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0
102877,0,0.0,2863.04,0,0,1642.0,0,2017,7,1,244.0,516550.0,51647.4,10598.9,4.0078843626806835,0.0779570704430426,0.0844904099722348,0.0487492109961004,0.1097245940744355,0.0075151895351944,0.1452394505822171,0.0742058651548771,0.1025418510902775,0.0927303213714533,0.0731500520839384,0.0727734600386466,0.110922524657582,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,0.0,69.0,104.3,0.2827868852459016,0.2052165259044985,0.2122905027932961,59.00756097560976,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
102982,1,71794.0,5235.57,0,0,768.0,0,2019,11,5,133.1,321935.3,32186.93,0.0,1.0183968462549278,0.0,0.0,0.0731663442272997,0.1259946195552045,0.0123428981887989,0.1640404971831734,0.1334231006187915,0.0944482745014824,0.1701870914684936,0.1347139972653496,0.0381832004481322,0.0534999765432739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.4507888805409467,0.0,0.1733072916666666,39.335612321562735,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0
103151,0,45173.0,32613.69,0,0,2061.0,0,2016,5,2,163.1,469453.7,46937.87,10133.4,1.0183968462549278,0.044164765039402,0.026226158110711,0.047697733194966,0.0799228852949654,0.041138211001053,0.1460034296400752,0.1508575058902332,0.0226816853853828,0.1298384438833718,0.0997094670039352,0.0449104315981956,0.1668492839577083,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.0,98.9,0.1103617412630288,0.2158896430536792,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0
103217,1,0.0,6439.33,0,0,1892.0,0,2016,10,4,166.4,341188.9,34110.19,0.0,1.0183968462549278,0.0675264488412406,0.0,0.092435720821256,0.0,0.1971970839212563,0.1152441543128314,0.0779849071494471,0.0593664239337277,0.2049836134011566,0.0444148801281962,0.0593461953744614,0.0815005721164262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.2283653846153846,0.0,0.2122905027932961,59.00756097560976,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,2,0
103304,1,48269.0,2683.47,0,0,1905.0,0,2016,10,5,214.5,409681.5,40960.85,14403.9,2.0039421813403417,0.0505116470971671,0.1359981543351761,0.0329827139817655,0.0488434688244995,0.0871751928976083,0.0760306487780404,0.2157728660415982,0.1300124387067163,0.07114110180819,0.0999371350936321,0.020125314782286,0.0314693176533201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,0.0,0.0,79.8,0.0,59.0,140.6,0.275058275058275,0.3516504174107715,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0
103340,1,0.0,7577.07,0,0,660.0,0,2020,3,2,234.9,361183.3,36112.33,0.0,3.0223390275952693,0.0,0.0497337059115266,0.0460230619292635,0.0244201911092416,0.0864632661476011,0.1979473492848564,0.1102803391528599,0.0948196917784036,0.1728498271919867,0.0434117654551783,0.0,0.1740508020390819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.3022562792677735,0.0,0.3559090909090909,32.25657726692209,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0
103359,0,0.0,4502.87,0,0,1030.0,0,2019,3,2,239.7,379857.6,37976.46,8789.4,1.0183968462549278,0.0599097440888381,0.0332384851036668,0.0328445568649631,0.1638214830976873,0.0715969840264205,0.0931103109663196,0.0279323033268503,0.0927074298131,0.1426330942905157,0.0425526760524809,0.0451068898996904,0.1945460424694666,0.0,0.0,0.0,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,87.4,0.1418439716312056,0.2314433730790073,0.2327184466019417,18.78544013350021,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,0
103436,1,48567.0,5015.01,0,0,2055.0,0,2016,5,4,247.8,468744.1,46864.41,11579.0,1.0183968462549278,0.0266086780992228,0.0732835428846751,0.0882686883287339,0.0290322656361191,0.0231386674877588,0.1274743456708406,0.1792185157137367,0.0070294280883937,0.1104955764939748,0.1510075556269672,0.0375737153204318,0.146869020649145,22.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,0.0,0.0,0.0,0.0,43.0,115.1,0.1735270379338175,0.2470744857344838,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0
103490,1,22510.0,17651.96,0,0,1979.0,0,2016,7,5,205.7,341731.3,34165.229999999996,0.0,1.0183968462549278,0.0755624943839101,0.026079145376747,0.0268694225093757,0.0524659134447507,0.1879592205291754,0.0220399511433114,0.2596197947445399,0.0310725260740232,0.0,0.1674017707476285,0.0,0.1509297610465376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.2430724355858045,0.0,0.2122905027932961,59.00756097560976,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0
103536,0,0.0,9202.64,0,0,2272.0,0,2015,10,2,284.1,512434.0,51234.3,4400.0,1.0183968462549278,0.0644025584422935,0.0421202202430793,0.0858182897004545,0.0954762727313538,0.1510694983634011,0.0877947000349375,0.0768108474205756,0.0549380005191834,0.1086947611268232,0.0930956410061228,0.0390865104041628,0.1006927000076121,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,44.0,0.2006335797254487,0.0858799671313944,0.2122905027932961,59.00756097560976,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0
103823,0,16531.0,4812.53,0,0,1538.0,0,2017,10,1,217.8,372026.0,37195.3,11555.9,1.0183968462549278,0.1738625579038211,0.0844453465894884,0.079809276978543,0.0026245251416173,0.0019626135560137,0.1503539425680126,0.1532967874973451,0.0545550109825703,0.0213736681785064,0.1672859205329706,0.0743774078983097,0.0360529421728014,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,56.0,114.3,0.2571166207529843,0.3106817259169841,0.2122905027932961,59.00756097560976,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0
103862,0,29950.0,4878.83,0,0,1990.0,0,2016,7,1,171.1,382445.0,38237.6,25910.4,1.0183968462549278,0.0455311002782601,0.0304412410820762,0.0,0.0830363307320543,0.0,0.1220902985543025,0.2305390505680273,0.165409178400318,0.137167081616001,0.0628962068749084,0.0637853840199175,0.0591041278741343,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,127.6,0.0,27.0,0.0,55.0,256.6,0.3214494447691409,0.6776157499424651,0.2122905027932961,59.00756097560976,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,2,0
103916,0,20325.0,3803.92,0,0,1749.0,0,2017,3,5,198.0,410247.0,41015.8,13461.5,1.0183968462549278,0.0121477576933766,0.037497744771527,0.1398578108923878,0.0934942144246851,0.1406582341439152,0.0135286889442605,0.1496384320188805,0.1228780128633355,0.0494687413143227,0.0398934069309875,0.0326381540772092,0.1682988019251117,0.0,0.0,0.0,53.2,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,68.0,133.0,0.3434343434343434,0.3282027901442858,0.2122905027932961,59.00756097560976,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0
104353,1,98713.0,15777.89,0,0,1794.0,0,2017,1,0,229.8,468621.6,46852.76,8133.9,1.0183968462549278,0.0294889778104854,0.0593824141843511,0.08180030376012,0.1154715325201759,0.040410853063939,0.0401178073607616,0.1509134147059853,0.0803500156660995,0.1653821461104959,0.0947271836280296,0.0173565015166662,0.1245988496728901,0.0,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,79.8,0.3046127067014795,0.1736055677402996,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,2,0
104431,0,25531.0,2822.59,0,0,1516.0,0,2017,11,0,218.2,412299.2,41222.22,23053.9,1.0183968462549278,0.0110202701358636,0.0573477119863995,0.0079811325057214,0.1860717350982067,0.0,0.2286296080123778,0.0910916491154528,0.1324132955478865,0.0597760140040977,0.0293987077842969,0.0968773637130654,0.0993925120966314,45.6,0.0,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,70.3,40.0,72.0,228.1,0.3299725022914757,0.5592590597983321,0.2122905027932961,59.00756097560976,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0
104586,1,74755.0,7772.58,0,0,759.0,0,2019,12,4,216.3,342113.1,34205.01,3789.0,2.0039421813403417,0.0184601612453848,0.1016701939277316,0.0378891864086576,0.0477684409389151,0.1289895836896408,0.0,0.0983876338583149,0.155137799988949,0.1426329066999249,0.1120151697075954,0.1570489235348857,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,0.1386962552011095,0.1107732463753116,0.2849802371541502,35.93425797503467,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0
104673,1,38401.0,14723.41,0,0,2252.0,0,2015,10,1,221.0,475155.5,47508.45,8479.7,1.0183968462549278,0.1335223523394259,0.1008199593966967,0.0,0.0,0.0858148392549114,0.0607470881495818,0.1565559389961154,0.1771480652389206,0.0891437207486247,0.056263675198833,0.0207963004476045,0.1191880602292855,0.0,0.0,0.0,0.0,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,83.6,0.2126696832579185,0.178488247880114,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0
104849,0,42937.0,2816.76,0,0,1764.0,0,2017,3,4,181.5,462492.2,46239.42,5270.6,1.0183968462549278,0.0,0.0448087367877884,0.1805223767945186,0.0739565937462018,0.0228592832695565,0.1443253397209567,0.1284066711909448,0.0243731430887325,0.1274293665448226,0.089324433567722,0.0230106692514741,0.1409833860372816,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,51.3,0.1707988980716253,0.1139849937564095,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0
