Loyalty#,Gender,Income,Customer Lifetime Value,EnrollmentType,rejoined_program,Days_in_prog,Cancelled_program,Enrollment_year,Enrollment_month,Location_cluster,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Total_Spend_Month_1,Total_Spend_Month_2,Total_Spend_Month_3,Total_Spend_Month_4,Total_Spend_Month_5,Total_Spend_Month_6,Total_Spend_Month_7,Total_Spend_Month_8,Total_Spend_Month_9,Total_Spend_Month_10,Total_Spend_Month_11,Total_Spend_Month_12,TotalFlightsWithCompanions,TotalFlightSpend,PctFlightsWithCompanions,PctPointsSpent,Avg_Flights_per_day,Avg_spent_per_flight,Loyalty_Aurora,Loyalty_Nova,Loyalty_Star,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital_Divorced,Marital_Married,Marital_Single,st_scaled_km_cluster2,st_scaled_ward_cluster2,mm_scaled_km_cluster3,mm_scaled_ward_cluster2,rb_scaled_km_cluster3,rb_scaled_ward_cluster2
102464,1,39161.0,2725.68,0,0,891.0,0,2019,7,4,72.6,297925.2,29787.02,12224.6,2.0039421813403417,0.0572396970223943,0.0820827326802076,0.0453170542068323,0.2235184989972141,0.0514905485677989,0.0895191932593458,0.0,0.0079215712078616,0.1763717887858537,0.181300445630345,0.0852384696421461,0.0,0.0,0.0,0.0,0.0,0.0,121.6,0.0,0.0,0.0,0.0,0.0,0.0,35.0,121.6,0.4820936639118457,0.4104002347331153,0.0814814814814814,37.54380165289256,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0
102851,0,38688.0,19435.63,0,0,1600.0,0,2017,8,2,204.0,410498.9,41041.39,15808.7,2.0039421813403417,0.059554513139053,0.0936254839321962,0.1323281204657055,0.0044832789532713,0.0687649711669122,0.0651018398743317,0.0,0.1629803474005144,0.0575972207568993,0.0626928084063429,0.1621660474949801,0.1307053684097931,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,77.0,155.4,0.3774509803921568,0.3851891955901104,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0
103731,0,80055.0,4015.34,0,0,1075.0,0,2019,1,0,165.7,275519.1,27544.41,3940.0,1.0183968462549278,0.0939461037647929,0.0277773239651893,0.1346643475028145,0.0192416537511604,0.2035324045786423,0.1525202391338206,0.06217014632007,0.0,0.0198588388714806,0.0,0.2175112845038249,0.0687776576082043,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,39.0,0.2655401327700664,0.1430417278859848,0.1541395348837209,24.23258901629451,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0
103860,1,59367.0,3358.53,0,0,1691.0,0,2017,5,0,215.3,445019.2,44496.12,18182.8,1.0183968462549278,0.0879238459443205,0.0838679866918733,0.0083827533726536,0.1275819105126469,0.1595145823950493,0.1416217863490119,0.0858951297326598,0.0934836565525263,0.0955735016895855,0.0632046119976303,0.0145648654309634,0.0383853693310787,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,70.3,60.0,67.0,180.3,0.3111936832326985,0.4086378767407135,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
103969,1,28013.0,31410.93,0,0,1366.0,0,2018,4,4,177.3,402309.3,40223.13,13885.0,1.0183968462549278,0.1304172499753251,0.0117236028126105,0.0,0.1649630448948155,0.0291941477453395,0.1595649070572081,0.0113007118043772,0.1996938080154378,0.1003775688266925,0.0178752871792921,0.0629737168639039,0.1119159548249974,0.0,39.9,0.0,0.0,29.0,0.0,0.0,0.0,68.4,0.0,0.0,0.0,80.0,137.3,0.4512126339537506,0.3451993914943964,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
103970,0,23815.0,8257.67,0,0,1170.0,0,2018,10,5,208.6,483839.1,48374.71,0.0,1.0183968462549278,0.1432990502682083,0.0918837549620452,0.1221985620172193,0.0214368210166014,0.0550287536607454,0.0292921652656935,0.0221396676073096,0.0410834504227518,0.1263670624588757,0.1451779245808398,0.074775435346279,0.1273173523934303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.3307766059443912,0.0,0.2122905027932961,59.00756097560976,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0
104103,1,0.0,8262.88,0,0,955.0,0,2019,5,2,181.4,416824.5,41674.65,11895.9,2.0039421813403417,0.1312658894555803,0.0977541503048016,0.0873893362031834,0.098351155918526,0.0660720605931903,0.1127625546945205,0.1440705560814548,0.0340254807178944,0.0451593474690249,0.0879520283913602,0.0893032095050588,0.0058942306654045,0.0,0.0,0.0,0.0,0.0,0.0,117.8,0.0,0.0,0.0,0.0,0.0,66.0,117.8,0.3638368246968026,0.2854469083723558,0.1899476439790575,45.55060639470782,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0
104541,0,44988.0,8621.0,0,0,2101.0,0,2016,3,1,173.8,497036.2,49695.72,16664.5,1.0183968462549278,0.1430483349471544,0.02852096719798,0.0765434125916678,0.1391149982332482,0.078232894100337,0.01322045439728,0.0346307488854171,0.1237760515392472,0.0160778433233284,0.1184037579091318,0.0786979240868227,0.149732612788385,79.1,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,32.0,163.2,0.1841196777905638,0.3353306884375556,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0
104732,0,25998.0,8382.48,1,0,1067.0,0,2019,1,2,181.8,274162.3,27412.13,3149.0,1.0183968462549278,0.0,0.1784538450678586,0.2070659959660194,0.1165662792347767,0.194434361722347,0.0031008170470517,0.0,0.0964926840781799,0.0,0.0232014075520581,0.0995891235011653,0.0810954858305429,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,0.3025302530253025,0.1148761515431307,0.1703842549203374,46.1082508250825,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0
104960,1,79751.0,2551.23,0,0,2402.0,0,2015,6,6,139.6,183184.1,18315.01,4856.0,3.0223390275952693,0.0347802157902179,0.0,0.3127101759704198,0.0887796403059566,0.1579120076920514,0.0465891091514555,0.0707070321009925,0.1110717384265692,0.0776958352739092,0.0997542452884273,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,0.2793696275071633,0.265137720372525,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
105335,1,28915.0,11611.95,0,0,1534.0,0,2017,10,2,176.4,355397.6,35531.76,21566.3,2.0039421813403417,0.1153570777242669,0.071990241969438,0.1206256036852663,0.0335989548505337,0.0690368278970701,0.0482965099392768,0.1126879163880427,0.1055391007932058,0.203272227438213,0.10887273807996,0.0107228012347263,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,51.0,0.0,39.0,0.0,65.0,214.0,0.3684807256235827,0.6069583944054558,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
105688,0,0.0,5507.06,0,0,1655.0,0,2017,6,2,231.7,302257.3,30217.03,12901.5,1.0183968462549278,0.0583919068154613,0.0666180627282032,0.0852489473651116,0.1272590324065601,0.0315917878097218,0.1067940826745712,0.0198725685482656,0.0941621330752889,0.0151570157623035,0.196403154115411,0.027298513454168,0.171202795244933,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,59.0,127.7,0.2546396201985326,0.4269612202125755,0.2122905027932961,59.00756097560976,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0
105921,0,61972.0,5041.45,0,0,2297.0,0,2015,9,4,261.9,428955.3,42887.93,27424.6,1.0183968462549278,0.0070649247935258,0.0711680419176211,0.1345182665612446,0.1031520989705029,0.075032765628931,0.0715149926797586,0.1220103185208519,0.1744332263179873,0.0681942448609667,0.0829492120510362,0.0859747719230095,0.003987135774564,0.0,68.4,0.0,0.0,0.0,0.0,104.5,0.0,98.8,0.0,0.0,0.0,70.0,271.7,0.2672775868652157,0.6394479752228657,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0
106038,0,21841.0,7380.09,0,0,851.0,0,2019,9,2,158.1,299846.5,29975.35,21945.0,2.0039421813403417,0.1986338775026813,0.1299014023189053,0.1513320111358166,0.0617507385234868,0.062950724511974,0.0672138940829715,0.0355652227580328,0.0193825926969993,0.1324331492376236,0.0615595814560964,0.0792768057754121,0.0,0.0,0.0,0.0,0.0,0.0,108.3,108.3,0.0,0.0,0.0,0.0,0.0,36.0,216.6,0.2277039848197343,0.7321015434348557,0.1857814336075205,46.67988614800759,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0
106397,1,0.0,7902.68,0,0,2434.0,0,2015,5,2,125.2,300657.5,30059.75,3579.0,1.0183968462549278,0.0072176248970799,0.0056886700654529,0.1652212676419464,0.0792252097905005,0.0659686125134108,0.0578847129467144,0.0,0.1661843495039047,0.0574855080298405,0.1565704970932892,0.2057189431049826,0.0328346044128776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,46.0,35.0,0.3674121405750798,0.1190628664576385,0.2122905027932961,59.00756097560976,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0
106637,1,74089.0,7455.36,0,0,1710.0,0,2017,4,4,165.4,424822.7,42475.87,23377.0,3.0223390275952693,0.0,0.0955992190389508,0.0596150237770291,0.1174137221909757,0.0207148199671954,0.1956423729519842,0.084942344912535,0.029357844818717,0.1567464068422848,0.0906936102780237,0.081864597476167,0.0674100377461368,0.0,0.0,137.3,0.0,0.0,0.0,0.0,0.0,0.0,93.1,0.0,0.0,56.0,230.4,0.3385731559854897,0.5503595335422206,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
106754,0,23576.0,31864.86,0,0,2358.0,0,2015,7,1,161.9,357534.8,35746.08,18264.7,1.0183968462549278,0.0611837717590292,0.0557543652338941,0.060933114903788,0.2054896648807365,0.0349389359616494,0.0,0.1187909275646448,0.2458627631337478,0.1776575221674656,0.0375985282861785,0.0,0.0017904061088656,70.3,0.0,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,180.5,0.2841260037059913,0.5109567258843487,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0
106776,1,25561.0,19357.8,0,0,2193.0,0,2015,12,3,205.8,260351.6,26029.56,11905.5,1.0183968462549278,0.003150264545386,0.0,0.1613819058024799,0.1006063875071265,0.0,0.1677773270082168,0.0859407535125449,0.2652933818320402,0.057143109603082,0.0574731190231413,0.0330036312561564,0.0682301199098256,0.0,0.0,0.0,58.9,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,41.0,117.9,0.1992225461613216,0.4573838359157818,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0
106936,0,48367.0,57520.5,0,0,2246.0,0,2015,11,1,216.8,378190.7,37810.17,10942.7,1.0183968462549278,0.0091509771048371,0.1065908986920714,0.0211982649112659,0.0518466327974722,0.2185070842051225,0.2890195944636059,0.0591375283422423,0.0035969158562365,0.0438786707385869,0.0576564453426154,0.0485155184438472,0.090901469102096,0.0,70.3,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,46.0,108.3,0.2121771217712177,0.2894115525002929,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0
106979,1,74916.0,14083.97,0,0,2383.0,0,2015,6,4,214.7,297830.7,29777.27,23546.7,1.0183968462549278,0.1039366604124555,0.0,0.0659278033211238,0.1134039487165882,0.0440268701596889,0.3466026267686729,0.0596626218588876,0.0099404680146971,0.0528594461480182,0.0381408369538241,0.0400070254929347,0.1254916921531087,0.0,0.0,0.0,58.9,0.0,106.4,0.0,0.0,66.5,0.0,0.0,0.0,83.0,231.8,0.3865859338612017,0.7907608723029345,0.2122905027932961,59.00756097560976,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0
107119,0,82667.0,17684.65,0,0,2083.0,0,2016,4,4,230.9,428259.6,42817.36,10102.4,1.0183968462549278,0.0745966122152323,0.0891444498212874,0.1887575506757072,0.0617272993944512,0.0,0.1014698243889861,0.0279559505770556,0.111310926222448,0.1022419411192095,0.0607195305829224,0.1466697152743653,0.0354061997283344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,57.0,87.0,100.7,0.3767864876569943,0.235941683466706,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0
107141,1,0.0,7292.91,0,0,1949.0,0,2016,8,0,166.9,377025.0,37693.8,18787.0,1.0183968462549278,0.048156991335445,0.0712252412863654,0.0418928311817858,0.0675707941359056,0.0636709485379558,0.206827913343839,0.0290530538178692,0.0,0.0980224864566586,0.073100881312046,0.0942998583321395,0.2061790002599897,0.0,0.0,64.6,30.0,51.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,41.0,185.6,0.2456560814859197,0.4984108792427401,0.2122905027932961,59.00756097560976,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0
107212,0,25259.0,6842.58,0,0,2144.0,0,2016,2,2,187.7,382313.7,38225.07,24559.4,1.0183968462549278,0.0717960751935836,0.1010632550836401,0.0580247465864679,0.0543360679261019,0.0,0.1065756060093545,0.0,0.113326934391487,0.1683552181853427,0.12686621633394,0.1221674675808311,0.0774884127092507,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,38.0,38.0,113.1,0.0,49.0,242.1,0.2610548748002131,0.6424945722793968,0.2122905027932961,59.00756097560976,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,0
107649,1,85857.0,5879.18,0,0,2426.0,0,2015,5,5,267.5,475278.0,47519.3,16887.5,1.0183968462549278,0.1002826220083208,0.073361560460697,0.0,0.0176770280706996,0.1483877077313849,0.1184432430612403,0.0320326688314011,0.1182664727805333,0.0976024478475061,0.1594699416868514,0.0747788793185084,0.0596974282028565,0.0,40.0,0.0,0.0,0.0,127.3,0.0,0.0,0.0,0.0,0.0,0.0,53.0,167.3,0.1981308411214953,0.3553819185046917,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0
107902,0,97321.0,4369.5,0,0,1340.0,0,2018,4,2,163.5,296798.3,29673.03,8168.1,1.0183968462549278,0.1199034948571143,0.0392083316061757,0.0770059545654757,0.0312741907381888,0.032858120657041,0.0490691378669451,0.1197720623744861,0.0,0.0973611390545556,0.1705336462100432,0.2104281227768111,0.0525857992931628,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,79.8,0.2446483180428134,0.2752701695782332,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0
107993,0,28025.0,23740.12,0,0,942.0,0,2019,6,1,152.1,344034.0,34395.8,0.0,2.0039421813403417,0.1656830194384198,0.1292678175823792,0.0591351269631757,0.0714485489507439,0.1712136365486484,0.0984713249873531,0.0620540879991161,0.0,0.1571040650311957,0.0114548869338698,0.0670863884544043,0.0070810971106937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.4076265614727153,0.0,0.1614649681528662,156.08231426692964,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0
108625,1,68086.0,15470.6,0,0,980.0,0,2019,4,2,232.6,475477.5,47537.85,14155.0,1.0183968462549278,0.1033774139974778,0.0581174790193498,0.0686766439794816,0.0983938061986396,0.1612517183675744,0.189924660034057,0.0104548270483414,0.0064519114768547,0.0744341614103288,0.0122432966572951,0.0636844114742252,0.1529896703363741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0.0,85.5,92.0,138.7,0.3955288048151333,0.2977627301192628,0.2373469387755102,66.5116079105761,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
108666,0,44428.0,12036.62,0,0,1170.0,0,2018,10,2,110.0,249914.9,24983.69,18621.2,1.0183968462549278,0.0136889306583615,0.1027946632382966,0.1120330903881692,0.0993352062885826,0.0727674734997112,0.093460973939398,0.0,0.0,0.1210529749608644,0.2014770436232598,0.0956524036281269,0.0877372397752293,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,49.4,32.0,40.0,60.0,183.4,0.5454545454545454,0.7453342560686592,0.2122905027932961,59.00756097560976,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0
109022,0,35605.0,2991.42,0,0,2122.0,0,2016,3,1,157.5,284481.8,28443.88,3605.0,1.0183968462549278,0.0117786321697321,0.1376148401694846,0.1737976675474653,0.1261944572962619,0.0407117453736972,0.0,0.0,0.0,0.2010861387405656,0.1048622761732928,0.0,0.2039542425295001,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,0.2222222222222222,0.1267407962626758,0.2122905027932961,59.00756097560976,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0
109023,0,13528.0,6005.85,0,0,1257.0,0,2018,7,3,166.5,219114.3,21905.53,25591.1,1.0183968462549278,0.0485142336204602,0.1686313912514328,0.2945511932375066,0.0,0.0543698326404337,0.0,0.0020542757924597,0.0502530639523444,0.0428658882026593,0.0601674554324866,0.0274816450457943,0.2511110208244219,68.4,0.0,0.0,0.0,0.0,0.0,0.0,83.6,0.0,0.0,0.0,100.7,43.0,252.7,0.2582582582582582,1.168248382942572,0.2122905027932961,59.00756097560976,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,0
