Loyalty#,Gender,Income,Customer Lifetime Value,EnrollmentType,rejoined_program,Days_in_prog,Cancelled_program,Enrollment_year,Enrollment_month,Location_cluster,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Total_Spend_Month_1,Total_Spend_Month_2,Total_Spend_Month_3,Total_Spend_Month_4,Total_Spend_Month_5,Total_Spend_Month_6,Total_Spend_Month_7,Total_Spend_Month_8,Total_Spend_Month_9,Total_Spend_Month_10,Total_Spend_Month_11,Total_Spend_Month_12,TotalFlightsWithCompanions,TotalFlightSpend,PctFlightsWithCompanions,PctPointsSpent,Avg_Flights_per_day,Avg_spent_per_flight,Loyalty_Aurora,Loyalty_Nova,Loyalty_Star,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital_Divorced,Marital_Married,Marital_Single,st_scaled_km_cluster3,st_scaled_ward_cluster2,mm_scaled_km_cluster3,mm_scaled_ward_cluster2,rb_scaled_km_cluster2,rb_scaled_ward_cluster2
106048,1,11885.0,11315.2,0,0,45.0,0,2021,11,2,11.0,5961.0,596.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444444444444444,1028.6545454545455,0,0,1,0,0,1,0,0,1,0,0,1,1,2,1,0,0
106444,1,0.0,8447.8,0,0,375.0,0,2020,12,2,47.0,121106.0,12108.0,12947.0,1.0183968462549278,0.0,0.0,0.2173769408655434,0.0,0.2595804426825239,0.0,0.1881400726792203,0.064833168153287,0.0,0.1527915427816319,0.0,0.1172778328377932,0.0,0.0,0.0,0.0,53.0,0.0,44.0,0.0,0.0,31.0,0.0,0.0,10.0,128.0,0.2127659574468085,1.0692930294020482,0.1253333333333333,179.74042553191487,1,0,0,0,1,0,0,0,1,0,0,2,0,2,1,0,0
106509,1,30915.0,16727.77,0,0,530.0,1,2020,4,1,37.0,41163.0,4115.3,0.0,3.0223390275952693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867348674458727,0.0,0.7132651325541273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.4594594594594595,0.0,0.0698113207547169,452.1018918918919,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1,0,0
106616,1,30027.0,2560.69,0,0,170.0,0,2021,7,4,24.0,45052.0,4504.0,0.0,2.0039421813403417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215808170515097,0.6010213143872114,0.0,0.1773978685612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,106.69541666666667,0,0,1,1,0,0,0,0,0,1,0,2,1,2,1,0,0
106623,1,62053.0,10827.87,0,0,96.0,0,2021,9,2,16.0,26346.0,2634.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709187547456341,0.1290812452543659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1875,0.0,0.1666666666666666,676.741875,0,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,0
106689,0,40516.0,2795.41,0,0,563.0,0,2020,6,1,109.2,316332.9,31628.09,15638.1,1.0183968462549278,0.034652740649214,0.0140697715227192,0.0964332654927945,0.0203300294137268,0.0,0.0,0.0684261996219183,0.0629737679385634,0.1146664246876747,0.2378733587769606,0.1247552413060668,0.2258192005903612,28.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,47.5,0.0,0.0,52.0,153.5,0.4761904761904761,0.4944370652796296,0.1939609236234458,25.598992673992672,0,1,0,1,0,0,0,0,0,1,0,2,0,2,1,0,0
106964,0,0.0,5568.95,0,0,122.0,0,2021,8,3,16.0,58045.0,5803.0,4149.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836980871962777,0.2340168878166465,0.5822850249870757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,41.0,0.25,0.7149750129243495,0.1311475409836065,348.059375,0,0,1,0,1,0,0,0,0,0,1,1,1,2,1,0,0
107037,0,42191.0,17732.46,0,0,582.0,0,2020,5,5,155.2,229647.4,22960.24,5595.0,2.0039421813403417,0.0,0.0361930014668836,0.0,0.0248255244718696,0.1098420574000968,0.2447426507736853,0.0,0.0306534252255202,0.0433105228865203,0.3084506085302244,0.1418216882750354,0.060160520970164,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,0.2835051546391753,0.2436821217896677,0.2666666666666666,114.2555412371134,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0
107296,1,58149.0,21892.94,0,0,526.0,0,2020,7,4,94.7,196725.2,19667.82,9851.5,2.0039421813403417,0.0016270232288072,0.0267950387994195,0.0,0.1039769532159639,0.0612167489838731,0.0344217101844535,0.0446414498403991,0.1206539413112383,0.2562551416476254,0.0143381422038639,0.2851358208484723,0.0509380297358832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,34.0,96.9,0.3590285110876451,0.500894354331085,0.1800380228136882,231.1820485744456,1,0,0,1,0,0,0,0,0,1,0,2,0,2,1,0,0
107385,0,76506.0,7155.47,0,0,421.0,0,2020,11,2,84.5,181011.8,18097.18,11122.0,1.0183968462549278,0.0395089179640142,0.0701766794605568,0.076365488987787,0.0885220791305606,0.0202241454193415,0.1563226977904845,0.2213604550543234,0.0817806973241134,0.0,0.0,0.0202794026472632,0.2254594362215549,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,51.0,36.0,110.0,0.4260355029585799,0.6145708889451285,0.2007125890736342,84.68011834319528,0,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0,0
107420,1,21921.0,15771.39,0,0,243.0,1,2020,12,1,65.5,172120.5,17207.95,5690.0,5.026281208935611,0.1350538559212457,0.0,0.0059856054904855,0.1459209260835834,0.1552770667046336,0.2093218541429978,0.0,0.1458047007342536,0.0,0.0,0.0,0.2026359909228001,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0,0.1984732824427481,0.3306611188433253,0.2695473251028806,240.78458015267177,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
107487,1,21073.0,7805.31,0,0,615.0,0,2020,4,4,81.7,169953.5,16990.05,2923.0,1.0183968462549278,0.0,0.016480234019323,0.0,0.0878749621101762,0.3058395943508112,0.0,0.1107171550407444,0.0131841872154584,0.0338433377182527,0.2125202692163943,0.1298407008808096,0.0896995594480298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,29.0,0.3549571603427172,0.1720418715660048,0.1328455284552845,95.53623011015912,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0
107519,0,54507.0,5470.06,1,0,242.0,1,2021,2,4,76.0,167996.0,16796.0,4043.0,3.0223390275952693,0.0,0.0,0.1623600857346987,0.132710169087878,0.124077161228864,0.0870445344129554,0.1218742557751845,0.1480709692783996,0.1032984043819957,0.1205644201000238,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,40.0,0.2236842105263158,0.2407120743034055,0.3140495867768595,71.97447368421054,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0
107730,0,28773.0,26511.6,0,0,394.0,0,2020,12,6,135.5,234151.7,23408.77,9288.0,1.0183968462549278,0.0506220531877582,0.0581406028595265,0.0123885193455273,0.0901798770289938,0.1302930482891668,0.0767661009100435,0.0474181257708115,0.0857798167097203,0.1218346799084274,0.035200482554188,0.0574998173761372,0.233876876059699,26.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,92.0,0.2804428044280442,0.3967743713146824,0.3439086294416243,195.65756457564575,1,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0
107835,0,10275.0,3495.89,0,0,113.0,0,2021,9,1,19.0,41322.0,4132.0,3341.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657792836398838,0.8342207163601162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,33.0,0.4210526315789473,0.808567279767667,0.168141592920354,183.99421052631575,0,0,1,0,0,1,0,0,0,0,1,1,1,2,1,0,0
108346,0,29834.0,4854.75,0,0,243.0,1,2020,12,5,38.0,76126.0,7610.0,0.0,5.026281208935611,0.1076215505913272,0.1612352168199737,0.1413929040735873,0.1633377135348226,0.0302233902759526,0.0,0.0,0.3961892247043364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2105263157894736,0.0,0.1563786008230452,127.75657894736842,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
108367,0,31278.0,3528.04,0,0,245.0,1,2020,5,1,86.6,239626.6,23958.46,0.0,11.990801576872537,0.0501284306253407,0.0,0.0,0.0,0.0,0.2302456000928273,0.2825899494374847,0.0930272646906353,0.0,0.176874056178903,0.1139029804085905,0.0532317185662183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.1501154734411085,0.0,0.353469387755102,40.73949191685912,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1
108857,0,77601.0,5719.09,0,0,243.0,1,2020,8,2,45.6,80398.9,8036.99,10549.9,10.052562417871222,0.0415578469053712,0.1389823802194602,0.1857660641608363,0.0,0.0,0.0,0.0,0.0,0.2931893656704811,0.0,0.340504343043851,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,10.0,103.2,0.219298245614035,1.3126680510987323,0.1876543209876543,125.4186403508772,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1,1,1
108896,1,91375.0,32196.6,0,0,245.0,1,2020,6,1,58.9,206520.5,20648.55,0.0,13.009198423127463,0.0,0.0,0.0,0.0,0.0,0.0,0.2959413614999601,0.0905787573461574,0.0751989849166164,0.2489123933641829,0.1253608606899758,0.1640076421831073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.4584040747028862,0.0,0.2404081632653061,546.6315789473684,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1,1,1
109029,1,58643.0,5812.0,0,0,73.0,0,2021,10,0,8.0,9745.0,974.0,0.0,2.0039421813403417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,726.5,0,0,1,1,0,0,0,0,1,0,0,1,1,2,1,0,0
109399,1,0.0,4376.08,0,0,14.0,0,2021,12,5,173.4,352599.2,35254.82,0.0,2.0039421813403417,0.1355550815462963,0.0,0.1568384124497019,0.0,0.1262772012451063,0.1795470803708542,0.0416113314434735,0.0683027171887418,0.0368091512025873,0.0,0.109857602449821,0.1452014221034173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.3229527104959631,0.0,12.385714285714286,25.236908881199536,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0
